knee_angle,hip_angle,back_angle,label
97.39347711641591,79.15019652295888,147.20666079690184,incorrect
74.30383038433943,77.56526716768565,145.69604823475595,incorrect
117.84166992464633,118.3537194995886,143.875657554063,correct
93.15291024462147,92.04124766090386,136.39204638680113,incorrect
89.1179841704323,88.9300280684272,135.541675726279,incorrect
91.01937463483273,92.58336368338027,133.03669090197468,incorrect
90.20080456012738,90.17494776792076,132.66030347456896,incorrect
89.29136529092375,87.2400360170071,132.0080321224389,incorrect
88.93523259465138,87.74430179332224,133.9790625287107,incorrect
95.77786741422511,97.5928220680467,134.49976663968295,incorrect
87.7945798584584,87.11659231357213,132.53384348147088,incorrect
87.24426700037526,87.3917455919065,134.00702873998765,incorrect
92.05542083446733,91.10067345635656,133.4595473189081,incorrect
97.36504121209532,94.91276451644906,136.23661614306116,incorrect
99.14531864757525,96.19403177788826,177.7972185624082,incorrect
99.57670694749335,101.55252727657631,174.12035466979634,incorrect
78.2136321522386,91.45802231910079,154.89349517485374,incorrect
71.64801159858241,85.83280220551762,161.21826515916402,incorrect
84.02495834262709,73.21977103137743,130.80759012734612,incorrect
93.16516471191358,83.03482963172645,125.3991471048293,incorrect
92.47619641824969,82.95969077100044,125.53108958726585,incorrect
94.58492862514278,83.92868062649994,124.66435534096402,incorrect
93.80374414829083,81.46111082061354,123.80409737807764,incorrect
94.21462654482674,86.94790322999256,128.43749460899167,incorrect
91.03799030782064,82.04485581677217,127.77553517799629,incorrect
85.34271422544104,78.36688527072744,127.40094758520377,incorrect
97.72996246474372,86.85979352758427,127.43455820289182,incorrect
87.6196637788516,76.67165829166828,126.23433543940868,incorrect
109.82939751181235,111.7799033598807,142.8133445725061,correct
102.5066991394113,84.69128094578605,148.47095530285324,incorrect
115.5009067127695,116.62387235318015,138.84732490550562,correct
106.26379695048516,107.44914889416323,139.59260476505318,incorrect
102.8605527317517,100.47236248120954,138.19410066082455,incorrect
74.54835521154317,52.216551087878365,170.2233488998071,incorrect
90.82274141344817,73.66765684479293,165.07285683539436,incorrect
107.99980742158905,24.086510179213885,147.44376385937986,incorrect
79.06499246676026,54.86969037118132,175.42444351825912,incorrect
80.3204934307808,51.53188834043966,173.54581983126425,incorrect
78.38287724973782,38.918676045303805,179.00490055856415,incorrect
77.53680024238808,53.605094337470625,178.09644337303743,incorrect
104.10898034523763,121.19226369918266,170.94732984749288,correct
99.88790907423717,114.0033658488654,172.03894252033524,correct
80.22979108284403,67.43878105830967,172.2470135038207,incorrect
114.88448348946153,102.60046427150245,137.1566450775847,incorrect
111.72886960954665,97.74685670154139,134.82024500396435,incorrect
111.79432561674156,99.6340782388793,134.92432250889044,incorrect
117.22827488537573,103.9194342389354,132.32469771733813,incorrect
108.87821523644968,104.7372613634174,139.33888466741314,incorrect
109.07998025512194,98.08532749280323,138.36283955236735,incorrect
111.7672651824191,98.10471054225418,136.82279010392864,incorrect
109.3096123412094,97.38410599621191,137.25741031004404,incorrect
111.74290382970324,98.50744601343861,136.2154945341994,incorrect
110.53948396719844,97.29852111090982,132.50647672273502,incorrect
109.09106225713168,97.784828647155,133.96194024747322,incorrect
103.451429526335,90.55779116518164,131.63155274823745,incorrect
112.61668798999413,109.36611289619029,141.75043852065838,incorrect
114.49267802557407,121.20627047698962,128.83920135399808,incorrect
115.15262163132776,113.66138072994414,136.3126018657462,correct
79.0599125985284,73.59325670682568,150.41330032744688,incorrect
82.13652128859633,73.39671909868201,147.95362742409114,incorrect
89.455416089111,91.87966434640809,143.80586081995742,incorrect
89.8589739664946,92.74898609725895,143.86528287136906,incorrect
92.98806210172563,95.67722897073308,144.7305921433508,incorrect
91.84962561512197,94.72461724535897,143.65248845918242,incorrect
93.10525070114011,92.67508696932366,136.24614607386349,incorrect
90.30780742825692,94.45133525820702,145.20732407102304,incorrect
91.44686993454076,92.8448007113657,143.62218666992095,incorrect
91.93225889389214,93.34074349918757,142.17706555331768,incorrect
